,area,centro de trabalho,acabamento,semana,capacidade,ocupacao inicial
1722,CRM,CRMLAMPL,Printing + Manual,90,4535.999999999999,4535.999999999999
1723,CRM,CRMLAMPL,Printing + Manual,91,2721.5999999999995,2721.5999999999995
1724,CRM,CRMLAMPL,Printing + Manual,92,4535.999999999999,4535.999999999999
1725,CRM,CRMLAMPL,Printing + Manual,93,4535.999999999999,4535.999999999999
1726,CRM,CRMLAMPL,Printing + Manual,94,4535.999999999999,4535.999999999999
1727,CRM,CRMLAMPL,Printing + Manual,95,3628.8000000000006,3628.8000000000006
1728,CRM,CRMLAMPL,Printing + Manual,96,4535.999999999999,4535.999999999999
1729,CRM,CRMLAMPL,Printing + Manual,97,4535.999999999999,4535.999999999999
1730,CRM,CRMLAMPL,Printing + Manual,98,4535.999999999999,4535.999999999999
1731,CRM,CRMLAMPL,Printing + Manual,99,3628.8000000000006,3628.8000000000006
1732,CRM,CRMLAMPL,Printing + Manual,100,3628.8000000000006,3628.8000000000006
1733,CRM,CRMLAMPL,Printing + Manual,101,4535.999999999999,4535.999999999999
1734,CRM,CRMLAMPL,Printing + Manual,102,2721.5999999999995,2721.5999999999995
1735,CRM,CRMLAMPL,Printing + Manual,103,0.0,0.0
1736,CRM,CRMSER19,Total,48,3276.0000000000005,-3312.9
1737,CRM,CRMSER19,Total,49,4095.0,2038.5
1738,CRM,CRMSER19,Total,50,2457.0000000000005,1584.5400000000004
1739,CRM,CRMSER19,Total,51,0.0,0.0
1740,CRM,CRMSER19,Total,52,3276.0000000000005,-1304.2559999999999
1741,CRM,CRMSER19,Total,53,4095.0,3895.0
1742,CRM,CRMSER19,Total,54,2457.0000000000005,1885.7880000000002
1743,CRM,CRMSER19,Total,55,4095.0,3508.98
1744,CRM,CRMSER19,Total,56,4095.0,4095.0
1745,CRM,CRMSER19,Total,57,4095.0,3142.98
1746,CRM,CRMSER19,Total,58,4095.0,4065.0
1747,CRM,CRMSER19,Total,59,4095.0,4081.7
1748,CRM,CRMSER19,Total,60,2457.0000000000005,2457.0000000000005
1749,CRM,CRMSER19,Total,61,4095.0,4095.0
1750,CRM,CRMSER19,Total,62,4095.0,4095.0
1751,CRM,CRMSER19,Total,63,4095.0,4095.0
1752,CRM,CRMSER19,Total,64,4095.0,4095.0
1753,CRM,CRMSER19,Total,65,4095.0,4095.0
1754,CRM,CRMSER19,Total,66,3276.0000000000005,3243.4200000000005
1755,CRM,CRMSER19,Total,67,3276.0000000000005,3276.0000000000005
1756,CRM,CRMSER19,Total,68,4095.0,4095.0
1757,CRM,CRMSER19,Total,69,4095.0,4095.0
1758,CRM,CRMSER19,Total,70,4095.0,4095.0
1759,CRM,CRMSER19,Total,71,4095.0,4095.0
1760,CRM,CRMSER19,Total,72,4095.0,4095.0
1761,CRM,CRMSER19,Total,73,4095.0,4095.0
1762,CRM,CRMSER19,Total,74,4095.0,4095.0
1763,CRM,CRMSER19,Total,75,4095.0,4095.0
1764,CRM,CRMSER19,Total,76,4095.0,4095.0
1765,CRM,CRMSER19,Total,77,4095.0,4095.0
1766,CRM,CRMSER19,Total,78,4095.0,4095.0
1767,CRM,CRMSER19,Total,79,4095.0,4095.0
1768,CRM,CRMSER19,Total,80,4095.0,4095.0
1769,CRM,CRMSER19,Total,81,4095.0,4095.0
1770,CRM,CRMSER19,Total,82,4095.0,4095.0
1771,CRM,CRMSER19,Total,83,2457.0000000000005,2457.0000000000005
1772,CRM,CRMSER19,Total,84,2457.0000000000005,2457.0000000000005
1773,CRM,CRMSER19,Total,85,2457.0000000000005,2457.0000000000005
1774,CRM,CRMSER19,Total,86,4095.0,4095.0
1775,CRM,CRMSER19,Total,87,4095.0,4095.0
1776,CRM,CRMSER19,Total,88,4095.0,4095.0
1777,CRM,CRMSER19,Total,89,4095.0,4095.0
1778,CRM,CRMSER19,Total,90,4095.0,4095.0
1779,CRM,CRMSER19,Total,91,2457.0000000000005,2457.0000000000005
1780,CRM,CRMSER19,Total,92,4095.0,4095.0
1781,CRM,CRMSER19,Total,93,4095.0,4095.0
1782,CRM,CRMSER19,Total,94,4095.0,4095.0
1783,CRM,CRMSER19,Total,95,3276.0000000000005,3276.0000000000005
1784,CRM,CRMSER19,Total,96,4095.0,4095.0
1785,CRM,CRMSER19,Total,97,4095.0,4095.0
1786,CRM,CRMSER19,Total,98,4095.0,4095.0
1787,CRM,CRMSER19,Total,99,3276.0000000000005,3276.0000000000005
1788,CRM,CRMSER19,Total,100,3276.0000000000005,3276.0000000000005
1789,CRM,CRMSER19,Total,101,4095.0,4095.0
1790,CRM,CRMSER19,Total,102,2457.0000000000005,2457.0000000000005
1791,CRM,CRMSER19,Total,103,0.0,0.0
1792,CRM,CRMSER05,Total,48,1092.0,-2316.4200000000005
1793,CRM,CRMSER05,Total,49,1365.0,-3207.9000000000005
1794,CRM,CRMSER05,Total,50,819.0000000000001,-1208.3400000000006
1795,CRM,CRMSER05,Total,51,0.0,0.0
1796,CRM,CRMSER05,Total,52,1092.0,-1633.9679999999998
1797,CRM,CRMSER05,Total,53,1365.0,-2971.0
1798,CRM,CRMSER05,Total,54,819.0000000000001,-1687.3200000000006
1799,CRM,CRMSER05,Total,55,1365.0,-1069.38
1800,CRM,CRMSER05,Total,56,1365.0,-2929.379999999999
1801,CRM,CRMSER05,Total,57,1365.0,377.70000000000005
1802,CRM,CRMSER05,Total,58,1365.0,-2042.58
1803,CRM,CRMSER05,Total,59,1365.0,-2905.1000000000013
1804,CRM,CRMSER05,Total,60,819.0000000000001,-680.6880000000002
1805,CRM,CRMSER05,Total,61,1365.0,572.5199999999999
1806,CRM,CRMSER05,Total,62,1365.0,-1164.42
1807,CRM,CRMSER05,Total,63,1365.0,1255.5
1808,CRM,CRMSER05,Total,64,1365.0,1069.5
1809,CRM,CRMSER05,Total,65,1365.0,1365.0
1810,CRM,CRMSER05,Total,66,1092.0,1008.66
1811,CRM,CRMSER05,Total,67,1092.0,1092.0
1812,CRM,CRMSER05,Total,68,1365.0,1365.0
1813,CRM,CRMSER05,Total,69,1365.0,1365.0
1814,CRM,CRMSER05,Total,70,1365.0,1163.64
1815,CRM,CRMSER05,Total,71,1365.0,282.17999999999984
1816,CRM,CRMSER05,Total,72,1365.0,511.20000000000005
1817,CRM,CRMSER05,Total,73,1365.0,1365.0
1818,CRM,CRMSER05,Total,74,1365.0,1365.0
1819,CRM,CRMSER05,Total,75,1365.0,561.3000000000001
1820,CRM,CRMSER05,Total,76,1365.0,561.3000000000001
1821,CRM,CRMSER05,Total,77,1365.0,478.14
1822,CRM,CRMSER05,Total,78,1365.0,1365.0
1823,CRM,CRMSER05,Total,79,1365.0,1365.0
1824,CRM,CRMSER05,Total,80,1365.0,140.4000000000001
1825,CRM,CRMSER05,Total,81,1365.0,1365.0
1826,CRM,CRMSER05,Total,82,1365.0,1365.0
1827,CRM,CRMSER05,Total,83,819.0000000000001,819.0000000000001
1828,CRM,CRMSER05,Total,84,819.0000000000001,819.0000000000001
1829,CRM,CRMSER05,Total,85,819.0000000000001,492.26400000000007
1830,CRM,CRMSER05,Total,86,1365.0,1365.0
1831,CRM,CRMSER05,Total,87,1365.0,1365.0
1832,CRM,CRMSER05,Total,88,1365.0,1365.0
1833,CRM,CRMSER05,Total,89,1365.0,1365.0
1834,CRM,CRMSER05,Total,90,1365.0,1365.0
1835,CRM,CRMSER05,Total,91,819.0000000000001,819.0000000000001
1836,CRM,CRMSER05,Total,92,1365.0,1365.0
1837,CRM,CRMSER05,Total,93,1365.0,1365.0
1838,CRM,CRMSER05,Total,94,1365.0,1365.0
1839,CRM,CRMSER05,Total,95,1092.0,1092.0
1840,CRM,CRMSER05,Total,96,1365.0,1365.0
1841,CRM,CRMSER05,Total,97,1365.0,790.2
1842,CRM,CRMSER05,Total,98,1365.0,1365.0
1843,CRM,CRMSER05,Total,99,1092.0,1092.0
1844,CRM,CRMSER05,Total,100,1092.0,1092.0
1845,CRM,CRMSER05,Total,101,1365.0,1365.0
1846,CRM,CRMSER05,Total,102,819.0000000000001,819.0000000000001
1847,CRM,CRMSER05,Total,103,0.0,0.0
1848,CRM,CRMSER02,Total,48,1092.0,1092.0
1849,CRM,CRMSER02,Total,49,1365.0,1365.0
1850,CRM,CRMSER02,Total,50,819.0000000000001,819.0000000000001
1851,CRM,CRMSER02,Total,51,0.0,0.0
1852,CRM,CRMSER02,Total,52,1092.0,1009.248
1853,CRM,CRMSER02,Total,53,1365.0,-359.10000000000014
1854,CRM,CRMSER02,Total,54,819.0000000000001,819.0000000000001
1855,CRM,CRMSER02,Total,55,1365.0,1365.0
1856,CRM,CRMSER02,Total,56,1365.0,1365.0
1857,CRM,CRMSER02,Total,57,1365.0,1365.0
1858,CRM,CRMSER02,Total,58,1365.0,1365.0
1859,CRM,CRMSER02,Total,59,1365.0,-359.10000000000014
1860,CRM,CRMSER02,Total,60,819.0000000000001,819.0000000000001
1861,CRM,CRMSER02,Total,61,1365.0,330.53999999999996
1862,CRM,CRMSER02,Total,62,1365.0,1365.0
1863,CRM,CRMSER02,Total,63,1365.0,1365.0
1864,CRM,CRMSER02,Total,64,1365.0,1365.0
1865,CRM,CRMSER02,Total,65,1365.0,1365.0
1866,CRM,CRMSER02,Total,66,1092.0,1092.0
1867,CRM,CRMSER02,Total,67,1092.0,1092.0
1868,CRM,CRMSER02,Total,68,1365.0,1365.0
1869,CRM,CRMSER02,Total,69,1365.0,1365.0
1870,CRM,CRMSER02,Total,70,1365.0,1365.0
1871,CRM,CRMSER02,Total,71,1365.0,1365.0
1872,CRM,CRMSER02,Total,72,1365.0,-8979.84
1873,CRM,CRMSER02,Total,73,1365.0,-8979.84
1874,CRM,CRMSER02,Total,74,1365.0,-19324.620000000003
1875,CRM,CRMSER02,Total,75,1365.0,1365.0
1876,CRM,CRMSER02,Total,76,1365.0,1365.0
1877,CRM,CRMSER02,Total,77,1365.0,1365.0
1878,CRM,CRMSER02,Total,78,1365.0,1365.0
1879,CRM,CRMSER02,Total,79,1365.0,1365.0
1880,CRM,CRMSER02,Total,80,1365.0,1365.0
1881,CRM,CRMSER02,Total,81,1365.0,1365.0
1882,CRM,CRMSER02,Total,82,1365.0,1365.0
1883,CRM,CRMSER02,Total,83,819.0000000000001,819.0000000000001
1884,CRM,CRMSER02,Total,84,819.0000000000001,819.0000000000001
1885,CRM,CRMSER02,Total,85,819.0000000000001,819.0000000000001
1886,CRM,CRMSER02,Total,86,1365.0,1365.0
1887,CRM,CRMSER02,Total,87,1365.0,1365.0
1888,CRM,CRMSER02,Total,88,1365.0,1365.0
1889,CRM,CRMSER02,Total,89,1365.0,1365.0
1890,CRM,CRMSER02,Total,90,1365.0,1365.0
1891,CRM,CRMSER02,Total,91,819.0000000000001,819.0000000000001
1892,CRM,CRMSER02,Total,92,1365.0,1365.0
1893,CRM,CRMSER02,Total,93,1365.0,1365.0
1894,CRM,CRMSER02,Total,94,1365.0,1365.0
1895,CRM,CRMSER02,Total,95,1092.0,1092.0
1896,CRM,CRMSER02,Total,96,1365.0,1365.0
1897,CRM,CRMSER02,Total,97,1365.0,1365.0
1898,CRM,CRMSER02,Total,98,1365.0,1365.0
1899,CRM,CRMSER02,Total,99,1092.0,1092.0
1900,CRM,CRMSER02,Total,100,1092.0,1092.0
1901,CRM,CRMSER02,Total,101,1365.0,1365.0
1902,CRM,CRMSER02,Total,102,819.0000000000001,819.0000000000001
1903,CRM,CRMSER02,Total,103,0.0,0.0
1904,CRM,CRMCOLQD,Total,48,504.0,-651.48
1905,CRM,CRMCOLQD,Total,49,630.0,-171.05999999999995
1906,CRM,CRMCOLQD,Total,50,377.99999999999994,-338.45999999999975
1907,CRM,CRMCOLQD,Total,51,0.0,0.0
1908,CRM,CRMCOLQD,Total,52,504.0,233.47199999999998
1909,CRM,CRMCOLQD,Total,53,630.0,-334.9999999999999
1910,CRM,CRMCOLQD,Total,54,377.99999999999994,25.596000000000004
1911,CRM,CRMCOLQD,Total,55,630.0,113.16000000000008
1912,CRM,CRMCOLQD,Total,56,630.0,29.58000000000004
1913,CRM,CRMCOLQD,Total,57,630.0,630.0
1914,CRM,CRMCOLQD,Total,58,630.0,244.8
1915,CRM,CRMCOLQD,Total,59,630.0,-454.5999999999997
1916,CRM,CRMCOLQD,Total,60,377.99999999999994,354.78
1917,CRM,CRMCOLQD,Total,61,630.0,630.0
1918,CRM,CRMCOLQD,Total,62,630.0,630.0
1919,CRM,CRMCOLQD,Total,63,630.0,588.84
1920,CRM,CRMCOLQD,Total,64,630.0,592.68
1921,CRM,CRMCOLQD,Total,65,630.0,630.0
1922,CRM,CRMCOLQD,Total,66,504.0,447.3
1923,CRM,CRMCOLQD,Total,67,504.0,504.0
1924,CRM,CRMCOLQD,Total,68,630.0,630.0
1925,CRM,CRMCOLQD,Total,69,630.0,630.0
1926,CRM,CRMCOLQD,Total,70,630.0,595.6800000000001
1927,CRM,CRMCOLQD,Total,71,630.0,302.4
1928,CRM,CRMCOLQD,Total,72,630.0,428.34000000000003
1929,CRM,CRMCOLQD,Total,73,630.0,630.0
1930,CRM,CRMCOLQD,Total,74,630.0,630.0
1931,CRM,CRMCOLQD,Total,75,630.0,381.41999999999996
1932,CRM,CRMCOLQD,Total,76,630.0,381.41999999999996
1933,CRM,CRMCOLQD,Total,77,630.0,355.68
1934,CRM,CRMCOLQD,Total,78,630.0,630.0
1935,CRM,CRMCOLQD,Total,79,630.0,630.0
1936,CRM,CRMCOLQD,Total,80,630.0,230.57999999999998
1937,CRM,CRMCOLQD,Total,81,630.0,630.0
1938,CRM,CRMCOLQD,Total,82,630.0,630.0
1939,CRM,CRMCOLQD,Total,83,377.99999999999994,377.99999999999994
1940,CRM,CRMCOLQD,Total,84,377.99999999999994,377.99999999999994
1941,CRM,CRMCOLQD,Total,85,377.99999999999994,276.29999999999995
1942,CRM,CRMCOLQD,Total,86,630.0,630.0
1943,CRM,CRMCOLQD,Total,87,630.0,630.0
1944,CRM,CRMCOLQD,Total,88,630.0,630.0
1945,CRM,CRMCOLQD,Total,89,630.0,630.0
1946,CRM,CRMCOLQD,Total,90,630.0,630.0
1947,CRM,CRMCOLQD,Total,91,377.99999999999994,377.99999999999994
1948,CRM,CRMCOLQD,Total,92,630.0,630.0
1949,CRM,CRMCOLQD,Total,93,630.0,630.0
1950,CRM,CRMCOLQD,Total,94,630.0,630.0
1951,CRM,CRMCOLQD,Total,95,504.0,504.0
1952,CRM,CRMCOLQD,Total,96,630.0,630.0
1953,CRM,CRMCOLQD,Total,97,630.0,419.15999999999997
1954,CRM,CRMCOLQD,Total,98,630.0,630.0
1955,CRM,CRMCOLQD,Total,99,504.0,504.0
1956,CRM,CRMCOLQD,Total,100,504.0,504.0
1957,CRM,CRMCOLQD,Total,101,630.0,630.0
1958,CRM,CRMCOLQD,Total,102,377.99999999999994,377.99999999999994
1959,CRM,CRMCOLQD,Total,103,0.0,0.0
1960,CRM,CRMLIXPL,Total,48,1008.0,973.98
1961,CRM,CRMLIXPL,Total,49,1260.0,1195.98
1962,CRM,CRMLIXPL,Total,50,755.9999999999999,755.9999999999999
1963,CRM,CRMLIXPL,Total,51,0.0,0.0
1964,CRM,CRMLIXPL,Total,52,1008.0,1008.0
1965,CRM,CRMLIXPL,Total,53,1260.0,1260.0
1966,CRM,CRMLIXPL,Total,54,755.9999999999999,755.9999999999999
1967,CRM,CRMLIXPL,Total,55,1260.0,1260.0
1968,CRM,CRMLIXPL,Total,56,1260.0,1260.0
1969,CRM,CRMLIXPL,Total,57,1260.0,1260.0
1970,CRM,CRMLIXPL,Total,58,1260.0,1256.4
1971,CRM,CRMLIXPL,Total,59,1260.0,1260.0
1972,CRM,CRMLIXPL,Total,60,755.9999999999999,755.9999999999999
1973,CRM,CRMLIXPL,Total,61,1260.0,1260.0
1974,CRM,CRMLIXPL,Total,62,1260.0,1260.0
1975,CRM,CRMLIXPL,Total,63,1260.0,1260.0
1976,CRM,CRMLIXPL,Total,64,1260.0,1260.0
1977,CRM,CRMLIXPL,Total,65,1260.0,1260.0
1978,CRM,CRMLIXPL,Total,66,1008.0,1008.0
1979,CRM,CRMLIXPL,Total,67,1008.0,1008.0
1980,CRM,CRMLIXPL,Total,68,1260.0,1260.0
1981,CRM,CRMLIXPL,Total,69,1260.0,1260.0
1982,CRM,CRMLIXPL,Total,70,1260.0,1260.0
1983,CRM,CRMLIXPL,Total,71,1260.0,1260.0
1984,CRM,CRMLIXPL,Total,72,1260.0,1260.0
1985,CRM,CRMLIXPL,Total,73,1260.0,1260.0
1986,CRM,CRMLIXPL,Total,74,1260.0,1260.0
1987,CRM,CRMLIXPL,Total,75,1260.0,1260.0
1988,CRM,CRMLIXPL,Total,76,1260.0,1260.0
1989,CRM,CRMLIXPL,Total,77,1260.0,1260.0
1990,CRM,CRMLIXPL,Total,78,1260.0,1260.0
1991,CRM,CRMLIXPL,Total,79,1260.0,1260.0
1992,CRM,CRMLIXPL,Total,80,1260.0,1260.0
1993,CRM,CRMLIXPL,Total,81,1260.0,1260.0
1994,CRM,CRMLIXPL,Total,82,1260.0,1260.0
1995,CRM,CRMLIXPL,Total,83,755.9999999999999,755.9999999999999
1996,CRM,CRMLIXPL,Total,84,755.9999999999999,755.9999999999999
1997,CRM,CRMLIXPL,Total,85,755.9999999999999,755.9999999999999
1998,CRM,CRMLIXPL,Total,86,1260.0,1260.0
1999,CRM,CRMLIXPL,Total,87,1260.0,1260.0
2000,CRM,CRMLIXPL,Total,88,1260.0,1260.0
2001,CRM,CRMLIXPL,Total,89,1260.0,1260.0
2002,CRM,CRMLIXPL,Total,90,1260.0,1260.0
2003,CRM,CRMLIXPL,Total,91,755.9999999999999,755.9999999999999
2004,CRM,CRMLIXPL,Total,92,1260.0,1260.0
2005,CRM,CRMLIXPL,Total,93,1260.0,1260.0
2006,CRM,CRMLIXPL,Total,94,1260.0,1260.0
2007,CRM,CRMLIXPL,Total,95,1008.0,1008.0
2008,CRM,CRMLIXPL,Total,96,1260.0,1260.0
2009,CRM,CRMLIXPL,Total,97,1260.0,1260.0
2010,CRM,CRMLIXPL,Total,98,1260.0,1260.0
2011,CRM,CRMLIXPL,Total,99,1008.0,1008.0
2012,CRM,CRMLIXPL,Total,100,1008.0,1008.0
2013,CRM,CRMLIXPL,Total,101,1260.0,1260.0
2014,CRM,CRMLIXPL,Total,102,755.9999999999999,755.9999999999999
2015,CRM,CRMLIXPL,Total,103,0.0,0.0
2016,CRM,CRMGUILH,Total,48,1008.0,-1336.2599999999998
2017,CRM,CRMGUILH,Total,49,1260.0,-3210.1799999999994
2018,CRM,CRMGUILH,Total,50,755.9999999999999,726.1799999999998
2019,CRM,CRMGUILH,Total,51,0.0,0.0
2020,CRM,CRMGUILH,Total,52,1008.0,960.24
2021,CRM,CRMGUILH,Total,53,1260.0,-2688.599999999999
2022,CRM,CRMGUILH,Total,54,755.9999999999999,-348.37199999999973
2023,CRM,CRMGUILH,Total,55,1260.0,1251.48
2024,CRM,CRMGUILH,Total,56,1260.0,1260.0
2025,CRM,CRMGUILH,Total,57,1260.0,1125.96
2026,CRM,CRMGUILH,Total,58,1260.0,1087.32
2027,CRM,CRMGUILH,Total,59,1260.0,1260.0
2028,CRM,CRMGUILH,Total,60,755.9999999999999,726.4799999999999
2029,CRM,CRMGUILH,Total,61,1260.0,1260.0
2030,CRM,CRMGUILH,Total,62,1260.0,1116.0
2031,CRM,CRMGUILH,Total,63,1260.0,1260.0
2032,CRM,CRMGUILH,Total,64,1260.0,1229.76
2033,CRM,CRMGUILH,Total,65,1260.0,1260.0
2034,CRM,CRMGUILH,Total,66,1008.0,987.96
2035,CRM,CRMGUILH,Total,67,1008.0,1008.0
2036,CRM,CRMGUILH,Total,68,1260.0,1116.0
2037,CRM,CRMGUILH,Total,69,1260.0,1260.0
2038,CRM,CRMGUILH,Total,70,1260.0,1260.0
2039,CRM,CRMGUILH,Total,71,1260.0,1260.0
2040,CRM,CRMGUILH,Total,72,1260.0,1260.0
2041,CRM,CRMGUILH,Total,73,1260.0,1260.0
2042,CRM,CRMGUILH,Total,74,1260.0,1260.0
2043,CRM,CRMGUILH,Total,75,1260.0,1260.0
2044,CRM,CRMGUILH,Total,76,1260.0,1260.0
2045,CRM,CRMGUILH,Total,77,1260.0,1260.0
2046,CRM,CRMGUILH,Total,78,1260.0,1260.0
2047,CRM,CRMGUILH,Total,79,1260.0,1260.0
2048,CRM,CRMGUILH,Total,80,1260.0,1260.0
2049,CRM,CRMGUILH,Total,81,1260.0,1260.0
2050,CRM,CRMGUILH,Total,82,1260.0,1260.0
2051,CRM,CRMGUILH,Total,83,755.9999999999999,755.9999999999999
2052,CRM,CRMGUILH,Total,84,755.9999999999999,755.9999999999999
2053,CRM,CRMGUILH,Total,85,755.9999999999999,755.9999999999999
2054,CRM,CRMGUILH,Total,86,1260.0,1260.0
2055,CRM,CRMGUILH,Total,87,1260.0,1260.0
2056,CRM,CRMGUILH,Total,88,1260.0,1260.0
2057,CRM,CRMGUILH,Total,89,1260.0,1260.0
2058,CRM,CRMGUILH,Total,90,1260.0,1260.0
2059,CRM,CRMGUILH,Total,91,755.9999999999999,755.9999999999999
2060,CRM,CRMGUILH,Total,92,1260.0,1260.0
2061,CRM,CRMGUILH,Total,93,1260.0,1260.0
2062,CRM,CRMGUILH,Total,94,1260.0,1260.0
2063,CRM,CRMGUILH,Total,95,1008.0,1008.0
2064,CRM,CRMGUILH,Total,96,1260.0,1260.0
2065,CRM,CRMGUILH,Total,97,1260.0,1260.0
2066,CRM,CRMGUILH,Total,98,1260.0,1260.0
2067,CRM,CRMGUILH,Total,99,1008.0,1008.0
2068,CRM,CRMGUILH,Total,100,1008.0,1008.0
2069,CRM,CRMGUILH,Total,101,1260.0,1260.0
2070,CRM,CRMGUILH,Total,102,755.9999999999999,755.9999999999999
2071,CRM,CRMGUILH,Total,103,0.0,0.0
2072,CRM,CRMEMBIN,Total,48,1314.0,526.9799999999999
2073,CRM,CRMEMBIN,Total,49,1642.5,1308.54
2074,CRM,CRMEMBIN,Total,50,985.5,151.37999999999988
2075,CRM,CRMEMBIN,Total,51,0.0,0.0
2076,CRM,CRMEMBIN,Total,52,1314.0,1050.804
2077,CRM,CRMEMBIN,Total,53,1642.5,1256.1
2078,CRM,CRMEMBIN,Total,54,985.5,835.488
2079,CRM,CRMEMBIN,Total,55,1642.5,1329.705
2080,CRM,CRMEMBIN,Total,56,1642.5,997.56
2081,CRM,CRMEMBIN,Total,57,1642.5,1479.7350000000001
2082,CRM,CRMEMBIN,Total,58,1642.5,1642.5
2083,CRM,CRMEMBIN,Total,59,1642.5,1642.5
2084,CRM,CRMEMBIN,Total,60,985.5,985.5
2085,CRM,CRMEMBIN,Total,61,1642.5,1642.5
2086,CRM,CRMEMBIN,Total,62,1642.5,1642.5
2087,CRM,CRMEMBIN,Total,63,1642.5,1642.5
2088,CRM,CRMEMBIN,Total,64,1642.5,1642.5
2089,CRM,CRMEMBIN,Total,65,1642.5,1642.5
2090,CRM,CRMEMBIN,Total,66,1314.0,1314.0
2091,CRM,CRMEMBIN,Total,67,1314.0,1314.0
2092,CRM,CRMEMBIN,Total,68,1642.5,1642.5
2093,CRM,CRMEMBIN,Total,69,1642.5,1642.5
2094,CRM,CRMEMBIN,Total,70,1642.5,1642.5
2095,CRM,CRMEMBIN,Total,71,1642.5,1642.5
2096,CRM,CRMEMBIN,Total,72,1642.5,1642.5
2097,CRM,CRMEMBIN,Total,73,1642.5,1642.5
2098,CRM,CRMEMBIN,Total,74,1642.5,1642.5
2099,CRM,CRMEMBIN,Total,75,1642.5,1642.5
2100,CRM,CRMEMBIN,Total,76,1642.5,1642.5
2101,CRM,CRMEMBIN,Total,77,1642.5,1642.5
2102,CRM,CRMEMBIN,Total,78,1642.5,1642.5
2103,CRM,CRMEMBIN,Total,79,1642.5,1642.5
2104,CRM,CRMEMBIN,Total,80,1642.5,1642.5
2105,CRM,CRMEMBIN,Total,81,1642.5,1642.5
2106,CRM,CRMEMBIN,Total,82,1642.5,1642.5
2107,CRM,CRMEMBIN,Total,83,985.5,985.5
2108,CRM,CRMEMBIN,Total,84,985.5,985.5
2109,CRM,CRMEMBIN,Total,85,985.5,985.5
2110,CRM,CRMEMBIN,Total,86,1642.5,1642.5
2111,CRM,CRMEMBIN,Total,87,1642.5,1642.5
2112,CRM,CRMEMBIN,Total,88,1642.5,1642.5
2113,CRM,CRMEMBIN,Total,89,1642.5,1642.5
2114,CRM,CRMEMBIN,Total,90,1642.5,1642.5
2115,CRM,CRMEMBIN,Total,91,985.5,985.5
2116,CRM,CRMEMBIN,Total,92,1642.5,1642.5
2117,CRM,CRMEMBIN,Total,93,1642.5,1642.5
2118,CRM,CRMEMBIN,Total,94,1642.5,1642.5
2119,CRM,CRMEMBIN,Total,95,1314.0,1314.0
2120,CRM,CRMEMBIN,Total,96,1642.5,1642.5
2121,CRM,CRMEMBIN,Total,97,1642.5,1642.5
2122,CRM,CRMEMBIN,Total,98,1642.5,1642.5
2123,CRM,CRMEMBIN,Total,99,1314.0,1314.0
2124,CRM,CRMEMBIN,Total,100,1314.0,1314.0
2125,CRM,CRMEMBIN,Total,101,1642.5,1642.5
2126,CRM,CRMEMBIN,Total,102,985.5,985.5
2127,CRM,CRMEMBIN,Total,103,0.0,0.0
2128,CRM,CRMFCEPF,Total,48,3780.0,3464.28
2129,CRM,CRMFCEPF,Total,49,4725.0,3989.58
2130,CRM,CRMFCEPF,Total,50,2835.0,2835.0
2131,CRM,CRMFCEPF,Total,51,0.0,0.0
2132,CRM,CRMFCEPF,Total,52,3780.0,3604.392
2133,CRM,CRMFCEPF,Total,53,4725.0,4725.0
2134,CRM,CRMFCEPF,Total,54,2835.0,2703.348
2135,CRM,CRMFCEPF,Total,55,4725.0,4725.0
2136,CRM,CRMFCEPF,Total,56,4725.0,4725.0
2137,CRM,CRMFCEPF,Total,57,4725.0,4725.0
2138,CRM,CRMFCEPF,Total,58,4725.0,4725.0
2139,CRM,CRMFCEPF,Total,59,4725.0,4725.0
2140,CRM,CRMFCEPF,Total,60,2835.0,2835.0
2141,CRM,CRMFCEPF,Total,61,4725.0,4725.0
2142,CRM,CRMFCEPF,Total,62,4725.0,4725.0
2143,CRM,CRMFCEPF,Total,63,4725.0,4725.0
2144,CRM,CRMFCEPF,Total,64,4725.0,4725.0
2145,CRM,CRMFCEPF,Total,65,4725.0,4725.0
2146,CRM,CRMFCEPF,Total,66,3780.0,3780.0
2147,CRM,CRMFCEPF,Total,67,3780.0,3780.0
2148,CRM,CRMFCEPF,Total,68,4725.0,4725.0
2149,CRM,CRMFCEPF,Total,69,4725.0,4725.0
2150,CRM,CRMFCEPF,Total,70,4725.0,4725.0
2151,CRM,CRMFCEPF,Total,71,4725.0,4725.0
2152,CRM,CRMFCEPF,Total,72,4725.0,4725.0
2153,CRM,CRMFCEPF,Total,73,4725.0,4725.0
2154,CRM,CRMFCEPF,Total,74,4725.0,4725.0
2155,CRM,CRMFCEPF,Total,75,4725.0,4725.0
2156,CRM,CRMFCEPF,Total,76,4725.0,4725.0
2157,CRM,CRMFCEPF,Total,77,4725.0,4725.0
2158,CRM,CRMFCEPF,Total,78,4725.0,4725.0
2159,CRM,CRMFCEPF,Total,79,4725.0,4725.0
2160,CRM,CRMFCEPF,Total,80,4725.0,4725.0
2161,CRM,CRMFCEPF,Total,81,4725.0,4725.0
2162,CRM,CRMFCEPF,Total,82,4725.0,4725.0
2163,CRM,CRMFCEPF,Total,83,2835.0,2835.0
2164,CRM,CRMFCEPF,Total,84,2835.0,2835.0
2165,CRM,CRMFCEPF,Total,85,2835.0,2835.0
2166,CRM,CRMFCEPF,Total,86,4725.0,4725.0
2167,CRM,CRMFCEPF,Total,87,4725.0,4725.0
